section,table_num,table_code,table_title,table_records,table_html,unitid,file,year
C,9,C9,"Percent and number of first-time, first-year students enrolled in Fall 2024 who submitted national standardized (SAT/ACT) test scores.","[[{0: '18%', 1: '149'}, {0: '10%', 1: '84'}]]",<table> <tr> <td> 18% </td> <td> 149 </td> </tr> <tr> <td> 10% </td> <td> 84 </td> </tr> </table>,121150,../data/cds-docs/2024-2025/121150.pdf,2024-2025
C,9,C9,"Percent and number of first-time, first-year students enrolled in Fall 2023 who submitted national standardized (SAT/ACT) test scores.","[[{0: '14%', 1: '106'}, {0: '7%', 1: '54'}]]",<table> <tr> <td> 14% </td> <td> 106 </td> </tr> <tr> <td> 7% </td> <td> 54 </td> </tr> </table>,121150,../data/cds-docs/2023-2024/121150.pdf,2023-2024
C,9,C9,"Percent and number of first-time, first-year students enrolled in Fall 2022 who submitted national standardized (SAT/ACT) test scores.","[[{0: '16%', 1: '152'}, {0: '13%', 1: '127'}]]",<table> <tr> <td> 16% </td> <td> 152 </td> </tr> <tr> <td> 13% </td> <td> 127 </td> </tr> </table>,121150,../data/cds-docs/2022-2023/121150.pdf,2022-2023
D,12,D12,Report the lowest grade earned for any course that may be transferred for credit: C (2.0),"[[{0: '64', 1: 'Semester'}, {0: '64', 1: 'Semester'}, {0: 'n/a', 1: ''}, {0: '64', 1: ''}]]",<table> <tr> <td> 64 </td> <td> Semester </td> </tr> <tr> <td> 64 </td> <td> Semester </td> </tr> <tr> <td> n/a </td> <td> </td> </tr> <tr> <td> 64 </td> <td> </td> </tr> </table>,121150,../data/cds-docs/2022-2023/121150.pdf,2022-2023
D,18,D18,Does your institution accept the following military/veteran transfer credits: Yes No,"[[{0: 'No cap on max\ncredits', 1: 'Semester'}, {0: '32', 1: 'Semester'}]]",<table> <tr> <td> No cap on max <br/> credits </td> <td> Semester </td> </tr> <tr> <td> 32 </td> <td> Semester </td> </tr> </table>,121150,../data/cds-docs/2022-2023/121150.pdf,2022-2023
H,11,H11,Indicate reply dates:,"[[{0: 'Students must reply by (date):', 1: 'May 1'}, {0: 'or within _______ weeks of notification.', 1: ''}]]",<table> <tr> <td> Students must reply by (date): </td> <td> May 1 </td> </tr> <tr> <td> or within _______ weeks of notification. </td> <td> </td> </tr> </table>,121150,../data/cds-docs/2022-2023/121150.pdf,2022-2023
C,9,C9,"Percent and number of first-time, first-year (freshman) students enrolled in Fall 2021 who submitted national","[[{0: '19%', 1: '192'}, {0: '3%', 1: '35'}]]",<table> <tr> <td> 19% </td> <td> 192 </td> </tr> <tr> <td> 3% </td> <td> 35 </td> </tr> </table>,121150,../data/cds-docs/2021-2022/121150.pdf,2021-2022
D,12,D12,Report the lowest grade earned for any course that may be transferred for credit: C (2.0),"[[{0: '64', 1: 'Semester'}, {0: '64', 1: 'Semester'}, {0: 'n/a', 1: ''}, {0: '64', 1: ''}]]",<table> <tr> <td> 64 </td> <td> Semester </td> </tr> <tr> <td> 64 </td> <td> Semester </td> </tr> <tr> <td> n/a </td> <td> </td> </tr> <tr> <td> 64 </td> <td> </td> </tr> </table>,121150,../data/cds-docs/2021-2022/121150.pdf,2021-2022
D,18,D18,Does your institution accept the following military/veteran transfer credits: Yes No,"[[{0: 'No cap on\nmax credits', 1: 'Semester'}, {0: '32', 1: 'Semester'}]]",<table> <tr> <td> No cap on <br/> max credits </td> <td> Semester </td> </tr> <tr> <td> 32 </td> <td> Semester </td> </tr> </table>,121150,../data/cds-docs/2021-2022/121150.pdf,2021-2022
H,11,H11,Indicate reply dates:,"[[{0: 'Students must reply by (date):', 1: '1-May'}, {0: 'or within _______ weeks of notification.', 1: ''}]]",<table> <tr> <td> Students must reply by (date): </td> <td> 1-May </td> </tr> <tr> <td> or within _______ weeks of notification. </td> <td> </td> </tr> </table>,121150,../data/cds-docs/2021-2022/121150.pdf,2021-2022
