section,table_num,table_code,table_title,table_records,table_html,unitid,file,year
B,1,B1,Institutional Enrollment,"[[{0: '', 1: 'Men', 2: 'Men', 3: 'Women', 4: 'Women', 5: 'Another Gender', 6: 'Another Gender'}, {0: '', 1: 'Enrollment Full Time', 2: 'Enrollment Part Time', 3: 'Enrollment Full Time', 4: 'Enrollment Part Time', 5: 'Enrollment Full Time', 6: 'Enrollment Part Time'}, {0: 'UNDERGRADUATE STUDENTS', 1: 'UNDERGRADUATE STUDENTS', 2: 'UNDERGRADUATE STUDENTS', 3: 'UNDERGRADUATE STUDENTS', 4: 'UNDERGRADUATE STUDENTS', 5: 'UNDERGRADUATE STUDENTS', 6: 'UNDERGRADUATE STUDENTS'}, {0: 'Degree-seeking, first-time, first-year\nstudents', 1: '1,416.0', 2: '33.0', 3: '1,906.0', 4: '34.0', 5: '', 6: ''}, {0: 'Other first-year, degree-seeking students', 1: '400.0', 2: '100.0', 3: '445.0', 4: '99.0', 5: '', 6: ''}, {0: 'All other degree-seeking undergraduate\nstudents', 1: '4,749.0', 2: '958.0', 3: '5,792.0', 4: '957.0', 5: '', 6: ''}, {0: 'Total degree-seeking undergraduate students', 1: '6,565.0', 2: '1,091.0', 3: '8,143.0', 4: '1,090.0', 5: '0.0', 6: '0.0'}, {0: 'All other undergraduates enrolled in credit\ncourses', 1: '43.0', 2: '530.0', 3: '99.0', 4: '867.0', 5: '', 6: ''}, {0: 'Total Undergraduate Students', 1: '6,608.0', 2: '1,621.0', 3: '8,242.0', 4: '1,957.0', 5: '0.0', 6: '0.0'}, {0: '', 1: '', 2: '', 3: '', 4: '2,181.0', 5: '', 6: ''}, {0: '', 1: '', 2: '', 3: '', 4: '14,708.0', 5: '', 6: ''}, {0: '', 1: '', 2: '', 3: '', 4: '16,889.0', 5: '', 6: ''}, {0: '', 1: '', 2: '', 3: '', 4: '18,428.0', 5: '', 6: ''}], [{0: '', 1: 'Men', 2: 'Men', 3: 'Women', 4: 'Women', 5: 'Another Gender', 6: 'Another Gender'}, {0: '', 1: 'Enrollment Full Time', 2: 'Enrollment Part Time', 3: 'Enrollment Full Time', 4: 'Enrollment Part Time', 5: 'Enrollment Full Time', 6: 'Enrollment Part Time'}, {0: 'GRADUATE STUDENTS', 1: 'GRADUATE STUDENTS', 2: 'GRADUATE STUDENTS', 3: 'GRADUATE STUDENTS', 4: 'GRADUATE STUDENTS', 5: 'GRADUATE STUDENTS', 6: 'GRADUATE STUDENTS'}, {0: 'Degree-seeking, first-time', 1: '400.0', 2: '105.0', 3: '503.0', 4: '166.0', 5: '', 6: ''}, {0: 'All other degree-seeking', 1: '555.0', 2: '658.0', 3: '893.0', 4: '1,050.0', 5: '', 6: ''}, {0: 'All other graduates enrolled in credit\ncourses', 1: '5.0', 2: '48.0', 3: '19.0', 4: '90.0', 5: '', 6: ''}, {0: 'Total Graduate Students', 1: '960.0', 2: '811.0', 3: '1,415.0', 4: '1,306.0', 5: '0.0', 6: '0.0'}]]","<table> <tr> <td> </td> <td colspan=""2""> Men </td> <td colspan=""2""> Women </td> <td colspan=""2""> Another Gender </td> </tr> <tr> <td> </td> <td> Enrollment Full Time </td> <td> Enrollment Part Time </td> <td> Enrollment Full Time </td> <td> Enrollment Part Time </td> <td> Enrollment Full Time </td> <td> Enrollment Part Time </td> </tr> <tr> <td colspan=""7""> UNDERGRADUATE STUDENTS </td> </tr> <tr> <td> Degree-seeking, first-time, first-year <br/> students </td> <td> 1,416.0 </td> <td> 33.0 </td> <td> 1,906.0 </td> <td> 34.0 </td> <td> </td> <td> </td> </tr> <tr> <td> Other first-year, degree-seeking students </td> <td> 400.0 </td> <td> 100.0 </td> <td> 445.0 </td> <td> 99.0 </td> <td> </td> <td> </td> </tr> <tr> <td> All other degree-seeking undergraduate <br/> students </td> <td> 4,749.0 </td> <td> 958.0 </td> <td> 5,792.0 </td> <td> 957.0 </td> <td> </td> <td> </td> </tr> <tr> <td> Total degree-seeking undergraduate students </td> <td> 6,565.0 </td> <td> 1,091.0 </td> <td> 8,143.0 </td> <td> 1,090.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> All other undergraduates enrolled in credit <br/> courses </td> <td> 43.0 </td> <td> 530.0 </td> <td> 99.0 </td> <td> 867.0 </td> <td> </td> <td> </td> </tr> <tr> <td> Total Undergraduate Students </td> <td> 6,608.0 </td> <td> 1,621.0 </td> <td> 8,242.0 </td> <td> 1,957.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td colspan=""4""> </td> <td> 2,181.0 </td> <td colspan=""2""> </td> </tr> <tr> <td colspan=""4""> </td> <td> 14,708.0 </td> <td colspan=""2""> </td> </tr> <tr> <td colspan=""4""> </td> <td> 16,889.0 </td> <td colspan=""2""> </td> </tr> <tr> <td colspan=""4""> </td> <td> 18,428.0 </td> <td colspan=""2""> </td> </tr> </table><div class=""separator""></div><table> <tr> <td> </td> <td colspan=""2""> Men </td> <td colspan=""2""> Women </td> <td colspan=""2""> Another Gender </td> </tr> <tr> <td> </td> <td> Enrollment Full Time </td> <td> Enrollment Part Time </td> <td> Enrollment Full Time </td> <td> Enrollment Part Time </td> <td> Enrollment Full Time </td> <td> Enrollment Part Time </td> </tr> <tr> <td colspan=""7""> GRADUATE STUDENTS </td> </tr> <tr> <td> Degree-seeking, first-time </td> <td> 400.0 </td> <td> 105.0 </td> <td> 503.0 </td> <td> 166.0 </td> <td> </td> <td> </td> </tr> <tr> <td> All other degree-seeking </td> <td> 555.0 </td> <td> 658.0 </td> <td> 893.0 </td> <td> 1,050.0 </td> <td> </td> <td> </td> </tr> <tr> <td> All other graduates enrolled in credit <br/> courses </td> <td> 5.0 </td> <td> 48.0 </td> <td> 19.0 </td> <td> 90.0 </td> <td> </td> <td> </td> </tr> <tr> <td> Total Graduate Students </td> <td> 960.0 </td> <td> 811.0 </td> <td> 1,415.0 </td> <td> 1,306.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
B,4,B4,- B21. Graduation Rates,"[[{0: '', 1: '2017 COHORT (AY - 7)', 2: '2017 COHORT (AY - 7)', 3: '2017 COHORT (AY - 7)', 4: '2017 COHORT (AY - 7)'}, {0: '2017 cohort if available. If Fall 2017 cohort data are not available,\nprovide data for the Fall 2016 cohort.', 1: 'Recipients\nof a Federal\nPell Grant', 2: 'Recipients of\na Subsidized\nStafford\nreceive Loan, did Grant not who a Pell', 3: 'Students\nwho receive did not\neither a Pell\nsubsidized Grant or a\nStafford\nLoan', 4: 'Total'}, {0: ""A. Initial 2017 cohort of first-time, full-time, bachelor's (or equivalent)\ndegree-seeking undergraduate students"", 1: '1,172.0', 2: '803.0', 3: '1,214.0', 4: '3,189.0'}, {0: 'B. Of the Initial 2017 cohort, how many did not persist and did not\ngraduate for any of the following reasons: (report total allowable\nexclusions)\n- Deceased\n- Armed Forces\n- Official church mission\n- Permanently Disabled\n- Foreign Aid Service of the Federal Government', 1: '0.0', 2: '0.0', 3: '0.0', 4: '0.0'}, {0: 'C. Final 2017 cohort, after adjusting for allowable exclusions', 1: '1,172.0', 2: '803.0', 3: '1,214.0', 4: '3,189.0'}, {0: 'D. Of the initial 2017 cohort, how many completed the program in\nfour years or less (by Aug. 31, 2021)?', 1: '259.0', 2: '246.0', 3: '414.0', 4: '919.0'}, {0: 'E. Of the initial 2017 cohort, how many completed the program in\nmore than four years but in five years or less (after Aug. 31, 2021 and\nby Aug. 31, 2022)?', 1: '209.0', 2: '142.0', 3: '217.0', 4: '568.0'}, {0: 'F. Of the initial 2017 cohort, how many completed the program in\nmore than five years but in six years or less (after Aug. 31, 2022 and by\nAug. 31, 2023)?', 1: '58.0', 2: '32.0', 3: '56.0', 4: '146.0'}, {0: 'G. Total graduating within six years\n(Sum of D., E., and F.)', 1: '526.0', 2: '420.0', 3: '687.0', 4: '1,633.0'}, {0: 'H. Six-year graduation rate for 2017 cohort\n(G. divided by C.)', 1: '45%', 2: '52%', 3: '57%', 4: '51%'}]]","<table> <tr> <td> </td> <td colspan=""4""> 2017 COHORT (AY - 7) </td> </tr> <tr> <td> 2017 cohort if available. If Fall 2017 cohort data are not available, <br/> provide data for the Fall 2016 cohort. </td> <td> Recipients <br/> of a Federal <br/> Pell Grant </td> <td> Recipients of <br/> a Subsidized <br/> Stafford <br/> receive Loan, did Grant not who a Pell </td> <td> Students <br/> who receive did not <br/> either a Pell <br/> subsidized Grant or a <br/> Stafford <br/> Loan </td> <td> Total </td> </tr> <tr> <td> A. Initial 2017 cohort of first-time, full-time, bachelor's (or equivalent) <br/> degree-seeking undergraduate students </td> <td> 1,172.0 </td> <td> 803.0 </td> <td> 1,214.0 </td> <td> 3,189.0 </td> </tr> <tr> <td> B. Of the Initial 2017 cohort, how many did not persist and did not <br/> graduate for any of the following reasons: (report total allowable <br/> exclusions) <br/> - Deceased <br/> - Armed Forces <br/> - Official church mission <br/> - Permanently Disabled <br/> - Foreign Aid Service of the Federal Government </td> <td> 0.0 </td> <td> 0.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> C. Final 2017 cohort, after adjusting for allowable exclusions </td> <td> 1,172.0 </td> <td> 803.0 </td> <td> 1,214.0 </td> <td> 3,189.0 </td> </tr> <tr> <td> D. Of the initial 2017 cohort, how many completed the program in <br/> four years or less (by Aug. 31, 2021)? </td> <td> 259.0 </td> <td> 246.0 </td> <td> 414.0 </td> <td> 919.0 </td> </tr> <tr> <td> E. Of the initial 2017 cohort, how many completed the program in <br/> more than four years but in five years or less (after Aug. 31, 2021 and <br/> by Aug. 31, 2022)? </td> <td> 209.0 </td> <td> 142.0 </td> <td> 217.0 </td> <td> 568.0 </td> </tr> <tr> <td> F. Of the initial 2017 cohort, how many completed the program in <br/> more than five years but in six years or less (after Aug. 31, 2022 and by <br/> Aug. 31, 2023)? </td> <td> 58.0 </td> <td> 32.0 </td> <td> 56.0 </td> <td> 146.0 </td> </tr> <tr> <td> G. Total graduating within six years <br/> (Sum of D., E., and F.) </td> <td> 526.0 </td> <td> 420.0 </td> <td> 687.0 </td> <td> 1,633.0 </td> </tr> <tr> <td> H. Six-year graduation rate for 2017 cohort <br/> (G. divided by C.) </td> <td> 45% </td> <td> 52% </td> <td> 57% </td> <td> 51% </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
C,1,C1,"Applications: First-time, First-year Students","[[{0: '', 1: 'In-State', 2: 'Out-of-State', 3: 'International', 4: 'Total'}, {0: 'Total first-time, first-year (degree seeking) who applied', 1: '10,162.0', 2: '3,640.0', 3: '1,307.0', 4: '15,109.0'}, {0: 'Total first-time, first-year (degree seeking) who were admitted', 1: '9,828.0', 2: '3,516.0', 3: '1,054.0', 4: '14,398.0'}, {0: 'Total first-time, first-year (degree seeking) enrolled', 1: '2,950.0', 2: '373.0', 3: '54.0', 4: '3,377.0'}]]","<table> <tr> <td> </td> <td> In-State </td> <td> Out-of-State </td> <td> International </td> <td> Total </td> </tr> <tr> <td> Total first-time, first-year (degree seeking) who applied </td> <td> 10,162.0 </td> <td> 3,640.0 </td> <td> 1,307.0 </td> <td> 15,109.0 </td> </tr> <tr> <td> Total first-time, first-year (degree seeking) who were admitted </td> <td> 9,828.0 </td> <td> 3,516.0 </td> <td> 1,054.0 </td> <td> 14,398.0 </td> </tr> <tr> <td> Total first-time, first-year (degree seeking) enrolled </td> <td> 2,950.0 </td> <td> 373.0 </td> <td> 54.0 </td> <td> 3,377.0 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
C,5,C5,Admission Requirements: High School Units Required/Recommended,"[[{0: '', 1: 'Required Units', 2: 'Units Recommended'}, {0: 'Total Academic Units', 1: '17.0', 2: '17+'}, {0: 'English', 1: '3.5', 2: '4.0'}, {0: 'Mathematics', 1: '3.0', 2: '4.0'}, {0: 'Science', 1: '3.0', 2: '4.0'}, {0: 'of Science Units, how many units must be lab', 1: '1.0', 2: '1.0'}, {0: 'Foreign language', 1: '0.0', 2: '2+'}, {0: 'Social Studies', 1: '3.0', 2: '4.0'}, {0: 'History', 1: 'Incl in SS categ.', 2: 'Incl in SS categ.'}, {0: 'Computer Science', 1: '0.0', 2: '0.0'}, {0: 'Visual/Performing Arts', 1: '0.0', 2: '0.0'}, {0: 'Academic Electives', 1: '4.0', 2: '4.0'}]]","<table> <tr> <td> </td> <td> Required Units </td> <td> Units Recommended </td> </tr> <tr> <td> Total Academic Units </td> <td> 17.0 </td> <td> 17+ </td> </tr> <tr> <td> English </td> <td> 3.5 </td> <td> 4.0 </td> </tr> <tr> <td> Mathematics </td> <td> 3.0 </td> <td> 4.0 </td> </tr> <tr> <td> Science </td> <td> 3.0 </td> <td> 4.0 </td> </tr> <tr> <td> of Science Units, how many units must be lab </td> <td> 1.0 </td> <td> 1.0 </td> </tr> <tr> <td> Foreign language </td> <td> 0.0 </td> <td> 2+ </td> </tr> <tr> <td> Social Studies </td> <td> 3.0 </td> <td> 4.0 </td> </tr> <tr> <td> History </td> <td> Incl in SS categ. </td> <td> Incl in SS categ. </td> </tr> <tr> <td> Computer Science </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> Visual/Performing Arts </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> Academic Electives </td> <td> 4.0 </td> <td> 4.0 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
C,11,C11,High School Grade Point Ranges,"[[{0: '', 1: '', 2: '1.6%'}, {0: '', 1: '', 2: '14.2%'}, {0: '', 1: '', 2: '14.7%'}, {0: '', 1: '', 2: '16.6%'}, {0: '', 1: '', 2: '15.4%'}, {0: '', 1: '', 2: '23.6%'}, {0: '', 1: '', 2: '12.5%'}, {0: '', 1: '', 2: '1.4%'}, {0: '', 1: '', 2: '0.0%'}, {0: '0.0%', 1: '0.0%', 2: '100.0%'}]]",<table> <tr> <td> </td> <td> </td> <td> 1.6% </td> </tr> <tr> <td> </td> <td> </td> <td> 14.2% </td> </tr> <tr> <td> </td> <td> </td> <td> 14.7% </td> </tr> <tr> <td> </td> <td> </td> <td> 16.6% </td> </tr> <tr> <td> </td> <td> </td> <td> 15.4% </td> </tr> <tr> <td> </td> <td> </td> <td> 23.6% </td> </tr> <tr> <td> </td> <td> </td> <td> 12.5% </td> </tr> <tr> <td> </td> <td> </td> <td> 1.4% </td> </tr> <tr> <td> </td> <td> </td> <td> 0.0% </td> </tr> <tr> <td> 0.0% </td> <td> 0.0% </td> <td> 100.0% </td> </tr> </table>,240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
F,1,F1,"First-time, first-year degree-seeking students and undergraduates enrolled","[[{0: 'First-time,\nFirst-year Students', 1: 'Undergraduates'}, {0: '11.2%', 1: '11.3%'}, {0: '64.4%', 1: '20.6%'}, {0: '35.6%', 1: '79.4%'}, {0: '1.1%', 1: '16.7%'}, {0: '19', 1: '22'}, {0: '19', 1: '23'}]]","<table> <tr> <td> First-time, <br/> First-year Students </td> <td> Undergraduates </td> </tr> <tr> <td> 11.2% </td> <td> 11.3% </td> </tr> <tr> <td> 64.4% </td> <td> 20.6% </td> </tr> <tr> <td> 35.6% </td> <td> 79.4% </td> </tr> <tr> <td> 1.1% </td> <td> 16.7% </td> </tr> <tr> <td> 19 </td> <td> 22 </td> </tr> <tr> <td> 19 </td> <td> 23 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
G,1,G1,"Undergraduate, full-time tuition, required fees, food and housing","[[{0: 'Tuition: In-district', 1: '$10,020.00', 2: '$10,020.00'}, {0: '', 1: '$10,020.00', 2: '$10,020.00'}, {0: '', 1: '$22,020.00', 2: '$22,020.00'}, {0: 'Tuitition: International (non-resident)', 1: '$22,020.00', 2: '$22,020.00'}], [{0: '$66.00', 1: '$66.00'}, {0: '$11,220.00', 1: '$11,220.00'}, {0: '$5,286.00', 1: '$5,286.00'}, {0: '$5,934.00', 1: '$5,934.00'}]]","<table> <tr> <td> Tuition: In-district </td> <td> $10,020.00 </td> <td> $10,020.00 </td> </tr> <tr> <td> </td> <td> $10,020.00 </td> <td> $10,020.00 </td> </tr> <tr> <td> </td> <td> $22,020.00 </td> <td> $22,020.00 </td> </tr> <tr> <td> Tuitition: International (non-resident) </td> <td> $22,020.00 </td> <td> $22,020.00 </td> </tr> </table><div class=""separator""></div><table> <tr> <td> $66.00 </td> <td> $66.00 </td> </tr> <tr> <td> $11,220.00 </td> <td> $11,220.00 </td> </tr> <tr> <td> $5,286.00 </td> <td> $5,286.00 </td> </tr> <tr> <td> $5,934.00 </td> <td> $5,934.00 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
G,5,G5,Estimated Expenses for Typical Full-Time Undergraduates,"[[{0: '$800.00 $800.00', 1: '$800.00 $800.00', 2: '$800.00'}, {0: '$5,934.00', 1: '$5,934.00', 2: '$5,286.00'}, {0: '$5,934.00', 1: '$5,934.00', 2: '$5,934.00'}, {0: '$1,676.00', 1: '$1,676.00', 2: '$1,676.00'}, {0: '$2,000.00', 1: '$2,000.00', 2: '$2,000.00'}]]","<table> <tr> <td colspan=""2""> $800.00 $800.00 </td> <td> $800.00 </td> </tr> <tr> <td rowspan=""2""> $5,934.00 </td> <td rowspan=""2""> $5,934.00 </td> <td> $5,286.00 </td> </tr> <tr> <td> $5,934.00 </td> </tr> <tr> <td> $1,676.00 </td> <td> $1,676.00 </td> <td> $1,676.00 </td> </tr> <tr> <td> $2,000.00 </td> <td> $2,000.00 </td> <td> $2,000.00 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
H,5,H5,Number/Percent Borrowers and Average Borrowed Amount,"[[{0: 'Source/Type of Loan', 1: 'Number in the class\n(defined in H4\nabove) who\nborrowed from the\ntypes of loans\nspecific in the first\ncolumn', 2: 'Percent of the class\n(defined above) who\nborrowed from the\ntypes of loans\nspecified in the first\ncolumn (nearest 1%)', 3: 'Average per\ufffe\nundergraduate\ufffe\nborrower\ncumulative\nprincipal\nborrowed from\nthe types of loans\nspecific in the first\ncolumn (nearest\n$1)'}, {0: 'A. Any loan program: Federal Perkins, Federal Stafford\nSubsidized and Unsubsidized, institutional, state, private\nloans that your institution is aware of, etc. Include both\nFederal Direct Student Loans and Federal Family Education\nLoans.', 1: '1,295', 2: '67%', 3: '$33,853'}, {0: 'B. Federal loan programs: Federal Perkins, Federal Stafford\nSubsidized and Unsubsidized. Include both Federal Direct\nStudent Loans and Federal Family Education Loans.', 1: '1,273', 2: '66%', 3: '$22,634'}, {0: 'C. Institutional loan program', 1: '0', 2: '0%', 3: '$0'}, {0: 'D. State loan programs', 1: '0', 2: '0%', 3: '$0'}, {0: 'E. Private student loans made by a bank or lender', 1: '340', 2: '18%', 3: '$24,888'}]]","<table> <tr> <td> Source/Type of Loan </td> <td> Number in the class <br/> (defined in H4 <br/> above) who <br/> borrowed from the <br/> types of loans <br/> specific in the first <br/> column </td> <td> Percent of the class <br/> (defined above) who <br/> borrowed from the <br/> types of loans <br/> specified in the first <br/> column (nearest 1%) </td> <td> Average per￾ <br/> undergraduate￾ <br/> borrower <br/> cumulative <br/> principal <br/> borrowed from <br/> the types of loans <br/> specific in the first <br/> column (nearest <br/> $1) </td> </tr> <tr> <td> A. Any loan program: Federal Perkins, Federal Stafford <br/> Subsidized and Unsubsidized, institutional, state, private <br/> loans that your institution is aware of, etc. Include both <br/> Federal Direct Student Loans and Federal Family Education <br/> Loans. </td> <td> 1,295 </td> <td> 67% </td> <td> $33,853 </td> </tr> <tr> <td> B. Federal loan programs: Federal Perkins, Federal Stafford <br/> Subsidized and Unsubsidized. Include both Federal Direct <br/> Student Loans and Federal Family Education Loans. </td> <td> 1,273 </td> <td> 66% </td> <td> $22,634 </td> </tr> <tr> <td> C. Institutional loan program </td> <td> 0 </td> <td> 0% </td> <td> $0 </td> </tr> <tr> <td> D. State loan programs </td> <td> 0 </td> <td> 0% </td> <td> $0 </td> </tr> <tr> <td> E. Private student loans made by a bank or lender </td> <td> 340 </td> <td> 18% </td> <td> $24,888 </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
I,1,I1,Instructional Faculty by Category,"[[{0: '', 1: 'Full-Time', 2: 'Part-Time'}, {0: 'A. Instructional faculty in preclinical and clinical medicine, faculty who are not\npaid (e.g., those who donate their services or are in the military), or research\ufffe\nonly faculty, post-doctoral fellows, or pre-doctoral fellows', 1: 'Exclude', 2: 'Include only if they teach\none or more non-clinical\ncredit courses'}, {0: 'B. Administrative officers with titles such as dean of students, librarian, registrar,\ncoach, and the like, even though they may devote part of their time to classroom\ninstruction and may have faculty status', 1: 'Exclude', 2: 'Include only if they teach\none or more non-clinical\ncredit courses'}, {0: 'C. Other administrators/staff who teach one or more non-clinical credit courses\neven though they do not have faculty status', 1: 'Exclude', 2: 'Include'}, {0: 'D. Undergraduate or graduate students who assist in the instruction of courses,\nbut have titles such as teaching assistant, teaching fellow, and the like', 1: 'Exclude', 2: 'Exclude'}, {0: 'E. Faculty on sabbatical or leave with pay', 1: 'Include', 2: 'Exclude'}, {0: 'F. Faculty on leave without pay', 1: 'Exclude', 2: 'Exclude'}, {0: 'G. Replacement faculty for faculty on sabbatical leave or leave with pay', 1: 'Exclude', 2: 'Include'}], [{0: '', 1: 'Full-Time', 2: 'Part-Time', 3: 'Total'}, {0: 'A. Total number of instructional faculty', 1: '1014', 2: '573', 3: '1587'}, {0: 'B. Total number who are members of minority groups', 1: '279', 2: '99', 3: '378'}, {0: 'C. Total number who are women', 1: '508', 2: '326', 3: '834'}, {0: 'D. Total number who are men', 1: '506', 2: '247', 3: '753'}, {0: 'E. Total number who are international (non-residents)', 1: '', 2: '', 3: ''}, {0: 'F. Total number with docorate, or other terminal degrees', 1: '', 2: '', 3: ''}, {0: ""G. Total number whose highest degree is a master's degree but not a terminal\nmaster's"", 1: '', 2: '', 3: ''}, {0: ""H. Total number whose highest degree is a bachelor's"", 1: '', 2: '', 3: ''}, {0: 'I. Total number whose highest degree is unknown or other', 1: '', 2: '', 3: ''}, {0: 'J. Total number in stand-alone graduate/professional programs in which faculty\nteach virtually only graduate-level students', 1: '', 2: '', 3: ''}]]","<table> <tr> <td> </td> <td> Full-Time </td> <td> Part-Time </td> </tr> <tr> <td> A. Instructional faculty in preclinical and clinical medicine, faculty who are not <br/> paid (e.g., those who donate their services or are in the military), or research￾ <br/> only faculty, post-doctoral fellows, or pre-doctoral fellows </td> <td> Exclude </td> <td> Include only if they teach <br/> one or more non-clinical <br/> credit courses </td> </tr> <tr> <td> B. Administrative officers with titles such as dean of students, librarian, registrar, <br/> coach, and the like, even though they may devote part of their time to classroom <br/> instruction and may have faculty status </td> <td> Exclude </td> <td> Include only if they teach <br/> one or more non-clinical <br/> credit courses </td> </tr> <tr> <td> C. Other administrators/staff who teach one or more non-clinical credit courses <br/> even though they do not have faculty status </td> <td> Exclude </td> <td> Include </td> </tr> <tr> <td> D. Undergraduate or graduate students who assist in the instruction of courses, <br/> but have titles such as teaching assistant, teaching fellow, and the like </td> <td> Exclude </td> <td> Exclude </td> </tr> <tr> <td> E. Faculty on sabbatical or leave with pay </td> <td> Include </td> <td> Exclude </td> </tr> <tr> <td> F. Faculty on leave without pay </td> <td> Exclude </td> <td> Exclude </td> </tr> <tr> <td> G. Replacement faculty for faculty on sabbatical leave or leave with pay </td> <td> Exclude </td> <td> Include </td> </tr> </table><div class=""separator""></div><table> <tr> <td> </td> <td> Full-Time </td> <td> Part-Time </td> <td> Total </td> </tr> <tr> <td> A. Total number of instructional faculty </td> <td> 1014 </td> <td> 573 </td> <td> 1587 </td> </tr> <tr> <td> B. Total number who are members of minority groups </td> <td> 279 </td> <td> 99 </td> <td> 378 </td> </tr> <tr> <td> C. Total number who are women </td> <td> 508 </td> <td> 326 </td> <td> 834 </td> </tr> <tr> <td> D. Total number who are men </td> <td> 506 </td> <td> 247 </td> <td> 753 </td> </tr> <tr> <td> E. Total number who are international (non-residents) </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> F. Total number with docorate, or other terminal degrees </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> G. Total number whose highest degree is a master's degree but not a terminal <br/> master's </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> H. Total number whose highest degree is a bachelor's </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> I. Total number whose highest degree is unknown or other </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> J. Total number in stand-alone graduate/professional programs in which faculty <br/> teach virtually only graduate-level students </td> <td> </td> <td> </td> <td> </td> </tr> </table>",240453,../data/cds-docs/2023-2024/240453.pdf,2023-2024
