section,table_num,table_code,table_title,table_records,table_html,unitid,file,year
D,2,D2,"Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer","[[{0: '', 1: 'Applicants', 2: 'Admitted Applicants', 3: 'Enrolled Applicants'}, {0: 'Men', 1: '243', 2: '215', 3: '98'}, {0: 'Women', 1: '426', 2: '369', 3: '120'}, {0: 'Another Gender', 1: '', 2: '', 3: ''}, {0: 'Total', 1: '669', 2: '584', 3: '218'}]]",<table> <tr> <td> </td> <td> Applicants </td> <td> Admitted Applicants </td> <td> Enrolled Applicants </td> </tr> <tr> <td> Men </td> <td> 243 </td> <td> 215 </td> <td> 98 </td> </tr> <tr> <td> Women </td> <td> 426 </td> <td> 369 </td> <td> 120 </td> </tr> <tr> <td> Another Gender </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> Total </td> <td> 669 </td> <td> 584 </td> <td> 218 </td> </tr> </table>,221838,../data/cds-docs/2023-2024/221838.pdf,2023-2024
D,5,D5,Indicate all items required of transfer students to apply for admission:,"[[{0: '', 1: 'Required of All', 2: 'Recommended\nof All', 3: 'Recommended\nof Some', 4: 'Required Some of', 5: 'Not Required'}, {0: 'High school transcript', 1: '✔', 2: '', 3: '', 4: '', 5: ''}, {0: 'College transcript(s)', 1: '✔', 2: '', 3: '', 4: '', 5: ''}, {0: 'Essay or personal statement', 1: '', 2: '', 3: '', 4: '', 5: '✔'}, {0: 'Interview', 1: '', 2: '', 3: '', 4: '', 5: '✔'}, {0: 'Standardized test scores', 1: '', 2: '', 3: '', 4: '', 5: '✔'}, {0: 'Statement of good standing\nfrom prior institution(s)', 1: '✔', 2: '', 3: '', 4: '', 5: ''}]]",<table> <tr> <td> </td> <td> Required of All </td> <td> Recommended <br/> of All </td> <td> Recommended <br/> of Some </td> <td> Required Some of </td> <td> Not Required </td> </tr> <tr> <td> High school transcript </td> <td> ✔ </td> <td> </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> College transcript(s) </td> <td> ✔ </td> <td> </td> <td> </td> <td> </td> <td> </td> </tr> <tr> <td> Essay or personal statement </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> <tr> <td> Interview </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> <tr> <td> Standardized test scores </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> <tr> <td> Statement of good standing <br/> from prior institution(s) </td> <td> ✔ </td> <td> </td> <td> </td> <td> </td> <td> </td> </tr> </table>,221838,../data/cds-docs/2023-2024/221838.pdf,2023-2024
D,9,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","[[{0: '', 1: 'Priority Date\nMonth Day', 2: 'Closing Date\nMonth Day', 3: 'Notification Date\nMonth Day', 4: 'Reply Date\nMonth Day', 5: 'Rolling\nadmission'}, {0: 'Fall', 1: '', 2: '', 3: '', 4: '', 5: '✔'}, {0: 'Winter', 1: '', 2: '', 3: '', 4: '', 5: '✔'}, {0: 'Spring', 1: '', 2: '', 3: '', 4: '', 5: '✔'}, {0: 'Summer', 1: '', 2: '', 3: '', 4: '', 5: '✔'}]]",<table> <tr> <td> </td> <td> Priority Date <br/> Month Day </td> <td> Closing Date <br/> Month Day </td> <td> Notification Date <br/> Month Day </td> <td> Reply Date <br/> Month Day </td> <td> Rolling <br/> admission </td> </tr> <tr> <td> Fall </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> <tr> <td> Winter </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> <tr> <td> Spring </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> <tr> <td> Summer </td> <td> </td> <td> </td> <td> </td> <td> </td> <td> ✔ </td> </tr> </table>,221838,../data/cds-docs/2023-2024/221838.pdf,2023-2024
