section,table_num,table_code,table_title,table_records,table_html,unitid,file,year
H,105,H105,Both FM and IM Financial Aid,"[[{0: 'Aid Awarded', 1: ''}, {0: 'Need-based (Include non-need-based aid use to\nmeet need.)', 1: 'Total'}, {0: 'Scholarships/Grants', 1: ''}]]",<table> <tr> <td> Aid Awarded </td> <td> </td> </tr> <tr> <td> Need-based (Include non-need-based aid use to <br/> meet need.) </td> <td> Total </td> </tr> <tr> <td> Scholarships/Grants </td> <td> </td> </tr> </table>,177065,../data/cds-docs/2024-2025/177065.pdf,2024-2025
B,1,B1,Institutional Enrollment,"[[{0: '', 1: 'Men', 2: 'Men', 3: 'Women', 4: 'Women', 5: 'Another Gender', 6: 'Another Gender'}, {0: '', 1: 'Full Time\nEnrollment', 2: 'Part Time\nEnrollment', 3: 'Full Time\nEnrollment', 4: 'Part Time\nEnrollment', 5: 'Full Time\nEnrollment', 6: 'Part Time\nEnrollment'}, {0: 'UNDERGRADUATE STUDENTS', 1: 'UNDERGRADUATE STUDENTS', 2: 'UNDERGRADUATE STUDENTS', 3: 'UNDERGRADUATE STUDENTS', 4: 'UNDERGRADUATE STUDENTS', 5: 'UNDERGRADUATE STUDENTS', 6: 'UNDERGRADUATE STUDENTS'}, {0: 'Degree-seeking, first-time, first-year\nstudents', 1: '83.0', 2: '0.0', 3: '115.0', 4: '2.0', 5: '0.0', 6: '0.0'}, {0: 'Other first-year, degree-seeking students', 1: '41.0', 2: '12.0', 3: '30.0', 4: '10.0', 5: '0.0', 6: '0.0'}, {0: 'All other degree-seeking undergraduate\nstudents', 1: '184.0', 2: '21.0', 3: '288.0', 4: '61.0', 5: '0.0', 6: '0.0'}, {0: 'Total degree-seeking undergraduate students', 1: '308.0', 2: '33.0', 3: '433.0', 4: '73.0', 5: '0.0', 6: '0.0'}, {0: 'All other undergraduates enrolled in credit\ncourses', 1: '0.0', 2: '3.0', 3: '0.0', 4: '10.0', 5: '0.0', 6: '0.0'}]]","<table> <tr> <td> </td> <td colspan=""2""> Men </td> <td colspan=""2""> Women </td> <td colspan=""2""> Another Gender </td> </tr> <tr> <td> </td> <td> Full Time <br/> Enrollment </td> <td> Part Time <br/> Enrollment </td> <td> Full Time <br/> Enrollment </td> <td> Part Time <br/> Enrollment </td> <td> Full Time <br/> Enrollment </td> <td> Part Time <br/> Enrollment </td> </tr> <tr> <td colspan=""7""> UNDERGRADUATE STUDENTS </td> </tr> <tr> <td> Degree-seeking, first-time, first-year <br/> students </td> <td> 83.0 </td> <td> 0.0 </td> <td> 115.0 </td> <td> 2.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> Other first-year, degree-seeking students </td> <td> 41.0 </td> <td> 12.0 </td> <td> 30.0 </td> <td> 10.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> All other degree-seeking undergraduate <br/> students </td> <td> 184.0 </td> <td> 21.0 </td> <td> 288.0 </td> <td> 61.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> Total degree-seeking undergraduate students </td> <td> 308.0 </td> <td> 33.0 </td> <td> 433.0 </td> <td> 73.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> <tr> <td> All other undergraduates enrolled in credit <br/> courses </td> <td> 0.0 </td> <td> 3.0 </td> <td> 0.0 </td> <td> 10.0 </td> <td> 0.0 </td> <td> 0.0 </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
B,4,B4,- B21. Graduation Rates,"[[{0: '', 1: '2017 COHORT (AY - 7)', 2: '2017 COHORT (AY - 7)', 3: '2017 COHORT (AY - 7)', 4: '2017 COHORT (AY - 7)'}, {0: '2017 cohort if available. If Fall 2017 cohort data are not available,\nprovide data for the Fall 2016 cohort.', 1: 'Recipients\nof a Federal\nPell Grant', 2: 'Recipients of\na Subsidized\nStafford\nLoan, who\ndid not\nreceive a Pell\nGrant', 3: 'Students\nwho did not\nreceive\neither a Pell\nGrant or a\nsubsidized\nStafford\nLoan', 4: 'Total'}, {0: ""A. Initial 2017 cohort of first-time, full-time, bachelor's (or equivalent)\ndegree-seeking undergraduate students"", 1: '', 2: '', 3: '', 4: '0.0'}]]","<table> <tr> <td> </td> <td colspan=""4""> 2017 COHORT (AY - 7) </td> </tr> <tr> <td> 2017 cohort if available. If Fall 2017 cohort data are not available, <br/> provide data for the Fall 2016 cohort. </td> <td> Recipients <br/> of a Federal <br/> Pell Grant </td> <td> Recipients of <br/> a Subsidized <br/> Stafford <br/> Loan, who <br/> did not <br/> receive a Pell <br/> Grant </td> <td> Students <br/> who did not <br/> receive <br/> either a Pell <br/> Grant or a <br/> subsidized <br/> Stafford <br/> Loan </td> <td> Total </td> </tr> <tr> <td> A. Initial 2017 cohort of first-time, full-time, bachelor's (or equivalent) <br/> degree-seeking undergraduate students </td> <td> </td> <td> </td> <td> </td> <td> 0.0 </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
C,5,C5,Admission Requirements: High School Units Required/Recommended,"[[{0: '', 1: 'Units\nRequired', 2: 'Units\nRecommended'}, {0: 'Total Academic Units', 1: '', 2: ''}, {0: 'English', 1: '', 2: '4.0'}, {0: 'Mathematics', 1: '', 2: '3.0'}, {0: 'Science', 1: '', 2: '3.0'}, {0: 'of Science Units, how many units must be lab', 1: '', 2: ''}, {0: 'Foreign language', 1: '', 2: ''}, {0: 'Social Studies', 1: '', 2: '2.0'}, {0: 'History', 1: '', 2: ''}, {0: 'Computer Science', 1: '', 2: ''}, {0: 'Visual/Performing Arts', 1: '', 2: ''}, {0: 'Academic Electives', 1: '', 2: ''}]]","<table> <tr> <td> </td> <td> Units <br/> Required </td> <td> Units <br/> Recommended </td> </tr> <tr> <td> Total Academic Units </td> <td> </td> <td> </td> </tr> <tr> <td> English </td> <td> </td> <td> 4.0 </td> </tr> <tr> <td> Mathematics </td> <td> </td> <td> 3.0 </td> </tr> <tr> <td> Science </td> <td> </td> <td> 3.0 </td> </tr> <tr> <td> of Science Units, how many units must be lab </td> <td> </td> <td> </td> </tr> <tr> <td> Foreign language </td> <td> </td> <td> </td> </tr> <tr> <td> Social Studies </td> <td> </td> <td> 2.0 </td> </tr> <tr> <td> History </td> <td> </td> <td> </td> </tr> <tr> <td> Computer Science </td> <td> </td> <td> </td> </tr> <tr> <td> Visual/Performing Arts </td> <td> </td> <td> </td> </tr> <tr> <td> Academic Electives </td> <td> </td> <td> </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
C,9,C9,"First-time, first-year profile: National standardized test scores (SAT/ACT)","[[{0: '5%', 1: '7'}, {0: '95%', 1: '136'}]]",<table> <tr> <td> 5% </td> <td> 7 </td> </tr> <tr> <td> 95% </td> <td> 136 </td> </tr> </table>,177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
D,2,D2,Fall Applicants: Student Counts,"[[{0: '226', 1: '92', 2: '45'}, {0: '304', 1: '126', 2: '39'}, {0: '0', 1: '0', 2: '0'}, {0: '530', 1: '218', 2: '84'}]]",<table> <tr> <td> 226 </td> <td> 92 </td> <td> 45 </td> </tr> <tr> <td> 304 </td> <td> 126 </td> <td> 39 </td> </tr> <tr> <td> 0 </td> <td> 0 </td> <td> 0 </td> </tr> <tr> <td> 530 </td> <td> 218 </td> <td> 84 </td> </tr> </table>,177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
F,1,F1,"First-time, first-year degree-seeking students and undergraduates enrolled","[[{0: 'First-time,\nFirst-year Students', 1: 'Undergraduates'}, {0: '13.5%', 1: '13.3%'}, {0: '0.0%', 1: '0.0%'}, {0: '0.0%', 1: '0.0%'}, {0: '75.5%', 1: '42.2%'}, {0: '24.5%', 1: '57.8%'}, {0: '0.5%', 1: '10.9%'}, {0: '18', 1: '20'}, {0: '18', 1: '21'}]]","<table> <tr> <td> First-time, <br/> First-year Students </td> <td> Undergraduates </td> </tr> <tr> <td> 13.5% </td> <td> 13.3% </td> </tr> <tr> <td> 0.0% </td> <td> 0.0% </td> </tr> <tr> <td> 0.0% </td> <td> 0.0% </td> </tr> <tr> <td> 75.5% </td> <td> 42.2% </td> </tr> <tr> <td> 24.5% </td> <td> 57.8% </td> </tr> <tr> <td> 0.5% </td> <td> 10.9% </td> </tr> <tr> <td> 18 </td> <td> 20 </td> </tr> <tr> <td> 18 </td> <td> 21 </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
G,5,G5,Estimated Expenses for Typical Full-Time Undergraduates,"[[{0: '$480.00 $480.00', 1: '$480.00 $480.00', 2: '$480.00'}, {0: '', 1: '', 2: '$9,552.00'}, {0: '$1,600.00', 1: '$1,600.00', 2: '$1,600.00'}]]","<table> <tr> <td colspan=""2""> $480.00 $480.00 </td> <td> $480.00 </td> </tr> <tr> <td colspan=""2""> </td> <td> $9,552.00 </td> </tr> <tr> <td> $1,600.00 </td> <td> $1,600.00 </td> <td> $1,600.00 </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
H,2,H2,Number of Enrolled Students Awarded Aid,"[[{0: '', 1: 'Full-Time, First-Time,\nFirst-Year', 2: 'Full-Time Undergrad.\n(Include Freshman)'}, {0: 'A. Number of degree-seeking undergraduate\nstudents (CDS Item B1 if reporting on Fall 2023\ncohort)', 1: '171', 2: '727'}, {0: 'B. Number of students in line (A) who applied for\nneed-based financial aid', 1: '151', 2: '581'}, {0: 'C. Number of students in line (B) who were\ndetermined to have financial need', 1: '115', 2: '462'}], [{0: '', 1: 'Full-Time, First-Time,\nFirst-Year', 2: 'Full-Time Undergrad.\n(Include Freshman)'}, {0: 'N. Number of students in line (A) who had no\nfinancial need and who were awarded institutional\nnon-need-based scholarship or grant aid (exclude\nthose who were awarded athletic awards and tuition\nbenefits)', 1: '21', 2: '100'}, {0: 'O. Average dollar amount of institutional non-need\ufffe\nbased scholarship and grant aid awarded to students\nin line (N)', 1: '$11,876.71', 2: '$9,732.94'}]]","<table> <tr> <td> </td> <td> Full-Time, First-Time, <br/> First-Year </td> <td> Full-Time Undergrad. <br/> (Include Freshman) </td> </tr> <tr> <td> A. Number of degree-seeking undergraduate <br/> students (CDS Item B1 if reporting on Fall 2023 <br/> cohort) </td> <td> 171 </td> <td> 727 </td> </tr> <tr> <td> B. Number of students in line (A) who applied for <br/> need-based financial aid </td> <td> 151 </td> <td> 581 </td> </tr> <tr> <td> C. Number of students in line (B) who were <br/> determined to have financial need </td> <td> 115 </td> <td> 462 </td> </tr> </table><div class=""separator""></div><table> <tr> <td> </td> <td> Full-Time, First-Time, <br/> First-Year </td> <td> Full-Time Undergrad. <br/> (Include Freshman) </td> </tr> <tr> <td> N. Number of students in line (A) who had no <br/> financial need and who were awarded institutional <br/> non-need-based scholarship or grant aid (exclude <br/> those who were awarded athletic awards and tuition <br/> benefits) </td> <td> 21 </td> <td> 100 </td> </tr> <tr> <td> O. Average dollar amount of institutional non-need￾ <br/> based scholarship and grant aid awarded to students <br/> in line (N) </td> <td> $11,876.71 </td> <td> $9,732.94 </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
H,5,H5,Number/Percent Borrowers and Average Borrowed Amount,"[[{0: 'Source/Type of Loan', 1: 'Number in the class\n(defined in H4 above)\nwho borrowed from\nthe types of loans\nspecific in the first\ncolumn', 2: 'Percent of the class\n(defined above) who\nborrowed from the\ntypes of loans\nspecified in the first\ncolumn (nearest 1%)'}, {0: 'A. Any loan program: Federal Perkins, Federal\nStafford Subsidized and Unsubsidized, institutional,\nstate, private loans that your institution is aware of,\netc. Include both Federal Direct Student Loans and\nFederal Family Education Loans.', 1: '54', 2: '56.25%'}]]","<table> <tr> <td> Source/Type of Loan </td> <td> Number in the class <br/> (defined in H4 above) <br/> who borrowed from <br/> the types of loans <br/> specific in the first <br/> column </td> <td> Percent of the class <br/> (defined above) who <br/> borrowed from the <br/> types of loans <br/> specified in the first <br/> column (nearest 1%) </td> </tr> <tr> <td> A. Any loan program: Federal Perkins, Federal <br/> Stafford Subsidized and Unsubsidized, institutional, <br/> state, private loans that your institution is aware of, <br/> etc. Include both Federal Direct Student Loans and <br/> Federal Family Education Loans. </td> <td> 54 </td> <td> 56.25% </td> </tr> </table>",177065,../data/cds-docs/2023-2024/177065.pdf,2023-2024
